user_id,daily_active_minutes,posts_per_week,stories_per_week,avg_likes_received,avg_comments_received,profile_completeness_percent,friends_count,groups_joined,events_rsvp,pages_liked,ads_clicked_per_month,account_age_days,login_streak_days,device_type,country
USR008989,10.7,1.0,1.7,7.6,12.2,86.6,272,24,90,239,51,2268,141,Mobile,UK
USR008990,34.8,0.9,5.2,180.1,6.0,99.9,538,22,37,372,3,126,15,Mobile,India
USR008991,88.8,4.3,1.3,10.5,0.7,31.4,715,31,0,448,84,2361,42,Desktop,USA
USR008992,31.1,2.5,0.5,42.9,5.7,23.9,100,16,2,185,14,954,307,Tablet,India
USR008993,33.0,0.2,5.9,106.3,4.7,82.5,153,8,43,119,12,1047,114,Desktop,Australia
USR008994,45.4,0.3,8.3,13.1,3.0,29.9,114,13,26,354,4,3311,10,Mobile,Japan
USR008995,138.1,2.1,3.2,14.4,15.7,56.2,150,6,5,459,27,2731,199,Mobile,India
USR008996,132.4,24.2,7.8,27.3,1.6,56.6,127,46,86,315,72,580,259,Mobile,India
USR008997,5.4,0.6,6.6,2.8,20.7,22.8,368,6,32,414,1,3139,351,Mobile,Japan
USR008998,43.8,2.8,7.4,22.0,9.0,65.9,25,16,76,275,58,194,205,Mobile,USA
USR008999,2.0,3.4,5.9,7.8,2.6,49.6,56,26,75,132,12,1863,333,Mobile,India
USR009000,74.5,1.5,28.7,82.3,7.9,43.1,48,7,97,489,28,239,268,Mobile,Japan
USR009001,13.7,5.1,23.2,3.5,0.7,88.1,72,28,86,96,4,1241,289,Mobile,India
USR009002,112.5,2.5,7.0,3.1,6.1,99.3,45,34,90,359,23,999,85,Mobile,Brazil
USR009003,128.4,10.2,6.5,3.9,4.3,61.4,684,41,36,227,0,1685,172,Desktop,Germany
USR009004,67.9,3.4,1.5,33.1,1.8,47.7,138,27,45,273,29,3160,260,Mobile,Germany
USR009005,80.1,4.4,3.9,18.6,9.7,30.0,122,29,56,49,97,1244,121,Desktop,India
USR009006,46.0,5.4,12.0,46.6,4.1,36.2,123,41,30,96,33,2728,66,Mobile,UK
USR009007,64.6,10.8,4.5,18.2,9.9,24.8,195,14,75,191,31,1561,225,Mobile,USA
USR009008,86.0,2.2,2.9,6.8,19.3,77.0,159,28,37,340,8,2861,82,Desktop,Australia
USR009009,131.2,0.4,11.1,82.1,3.3,87.8,167,28,85,95,48,3021,351,Desktop,India
USR009010,69.5,0.9,14.2,30.5,9.5,78.1,153,26,40,124,66,767,81,Mobile,USA
USR009011,150.4,4.2,2.6,9.2,11.1,50.5,21,34,67,381,12,162,161,Mobile,Australia
USR009012,11.5,5.9,10.7,188.3,16.7,46.2,383,9,95,450,58,2117,29,Desktop,Germany
USR009013,139.3,14.8,6.5,27.0,5.3,51.4,114,33,90,352,39,1625,192,Mobile,India
USR009014,33.0,5.4,6.6,33.5,20.4,34.0,167,13,38,29,57,1384,29,Mobile,UK
USR009015,31.9,2.3,30.1,112.8,29.7,37.3,151,19,39,322,87,2705,44,Mobile,Germany
USR009016,42.7,1.6,2.3,5.7,2.3,74.7,114,20,69,474,4,2143,256,Mobile,Japan
USR009017,17.5,1.1,2.5,39.8,0.5,45.6,187,6,84,49,93,2916,235,Mobile,USA
USR009018,7.0,1.2,11.0,60.0,30.9,67.9,20,28,62,429,41,2027,301,Mobile,India
USR009019,1.0,1.8,1.7,91.8,7.4,78.6,230,37,19,32,63,3247,188,Mobile,Germany
USR009020,98.3,2.8,22.1,13.4,12.0,52.8,77,39,95,208,6,2577,84,Tablet,USA
USR009021,115.7,6.0,6.8,61.6,9.8,59.1,68,23,6,117,38,1653,286,Mobile,Brazil
USR009022,13.6,4.3,15.3,104.2,16.8,40.9,139,6,94,372,3,873,231,Mobile,Brazil
USR009023,68.4,4.6,1.6,105.2,8.7,27.0,5,7,92,151,55,3298,1,Mobile,USA
USR009024,48.7,1.2,4.3,107.5,0.5,50.7,373,43,96,210,54,2756,290,Mobile,UK
USR009025,77.8,2.1,5.8,6.8,6.0,90.0,172,22,97,29,29,2122,65,Mobile,India
USR009026,45.2,0.3,5.1,5.7,3.7,51.9,70,40,39,92,7,599,284,Mobile,India
USR009027,24.4,2.9,0.3,44.5,7.4,39.3,50,11,24,217,77,2098,82,Mobile,Australia
USR009028,7.6,5.4,4.6,26.8,16.2,82.3,48,24,84,443,14,945,252,Tablet,Australia
USR009029,40.4,4.0,3.2,2.5,0.2,75.8,9,22,56,423,23,1351,35,Desktop,India
USR009030,13.0,13.8,11.6,1.0,11.2,69.7,344,33,68,348,28,3034,356,Mobile,Germany
USR009031,30.9,7.4,1.0,22.8,18.9,20.3,235,11,72,207,98,760,270,Mobile,Germany
USR009032,29.9,1.0,13.9,104.3,4.8,66.4,18,32,68,170,20,2093,147,Mobile,Germany
USR009033,23.8,8.2,14.0,16.8,9.4,83.6,182,20,34,196,60,2247,189,Mobile,UK
USR009034,54.0,4.5,2.1,13.4,1.3,78.3,1892,11,61,269,83,2864,40,Mobile,Australia
USR009035,9.6,5.4,15.0,65.7,1.2,91.3,76,13,42,455,47,1561,200,Tablet,Australia
USR009036,65.3,6.2,3.7,20.5,4.1,21.6,235,1,26,474,14,2992,314,Desktop,India
USR009037,70.9,2.2,6.9,30.2,23.7,65.3,6,11,36,333,59,1540,346,Tablet,USA
USR009038,1.0,6.9,18.4,2.0,8.7,58.5,244,37,24,286,27,3079,12,Mobile,Australia
USR009039,99.4,1.0,2.9,93.0,3.8,78.4,238,27,21,345,37,3379,81,Mobile,USA
USR009040,201.0,2.0,3.2,41.5,6.0,92.9,8,41,0,439,32,1118,201,Desktop,USA
USR009041,1.6,9.0,10.2,49.0,13.6,82.1,235,39,58,442,2,1630,301,Mobile,Japan
USR009042,44.2,9.9,3.8,62.6,20.8,88.6,176,30,66,199,30,2115,126,Mobile,Germany
USR009043,43.7,3.9,3.9,120.4,26.2,25.8,28,23,25,340,81,399,87,Tablet,Japan
USR009044,1.0,0.6,3.4,57.7,12.1,21.3,943,44,18,393,26,1553,213,Mobile,Australia
USR009045,84.3,24.1,1.4,18.1,3.9,93.0,90,12,44,153,2,1625,61,Mobile,Germany
USR009046,100.7,0.3,6.7,26.4,2.3,31.3,66,15,16,369,4,3280,81,Desktop,Brazil
USR009047,6.7,3.1,1.6,16.3,19.9,63.1,4,17,56,354,62,833,341,Desktop,Brazil
USR009048,1.0,3.1,6.2,87.9,0.1,45.5,115,39,38,91,35,1503,277,Mobile,Japan
USR009049,25.4,6.2,0.7,15.0,3.3,54.9,168,4,44,314,72,2595,112,Mobile,Japan
USR009050,88.0,5.7,1.4,4.4,0.3,85.3,824,42,98,403,16,816,97,Mobile,USA
USR009051,180.8,4.4,12.8,12.6,11.8,71.3,220,49,5,426,44,637,246,Mobile,Australia
USR009052,25.2,4.2,4.4,64.8,11.5,92.6,60,34,28,431,75,2788,357,Mobile,Brazil
USR009053,95.1,1.4,5.9,88.3,20.8,97.4,208,48,73,428,39,3585,96,Desktop,India
USR009054,79.6,9.7,4.1,123.9,10.6,35.0,74,16,11,291,9,669,5,Mobile,Japan
USR009055,46.9,3.9,6.6,13.0,6.8,87.2,156,28,32,469,65,2310,170,Mobile,Brazil
USR009056,41.5,1.1,8.7,58.8,1.3,52.9,296,3,37,84,64,1612,299,Tablet,Australia
USR009057,80.0,3.8,2.1,77.5,9.5,92.3,163,48,71,294,80,2885,74,Mobile,UK
USR009058,112.7,4.3,1.2,56.5,34.4,92.2,248,47,82,407,96,1733,107,Mobile,Japan
USR009059,33.4,0.3,1.1,182.4,2.2,40.3,155,1,73,310,19,2296,295,Mobile,Germany
USR009060,5.8,0.6,10.1,45.5,17.3,37.1,50,47,83,350,80,2454,51,Desktop,UK
USR009061,1.0,14.9,0.3,168.8,0.7,47.8,39,25,86,51,41,2322,282,Mobile,Australia
USR009062,114.1,2.2,2.0,47.7,18.2,64.5,307,16,93,284,55,2684,271,Mobile,USA
USR009063,31.0,7.2,1.5,26.3,14.1,72.8,490,37,72,128,53,559,168,Mobile,Brazil
USR009064,52.1,1.2,4.0,45.3,1.5,50.3,148,24,99,480,17,1763,86,Tablet,Japan
USR009065,49.8,1.4,1.2,39.5,30.1,40.6,66,11,17,218,86,2966,248,Mobile,Brazil
USR009066,244.2,11.1,0.2,10.8,11.7,93.4,2,16,5,482,53,1486,12,Mobile,UK
USR009067,83.1,9.1,0.3,7.4,8.2,20.4,84,17,32,107,83,3105,52,Mobile,Japan
USR009068,34.3,8.0,1.4,52.4,2.4,20.2,135,49,55,110,30,2365,194,Mobile,Germany
USR009069,1.7,0.4,7.7,54.8,5.9,58.3,52,18,81,7,64,1519,110,Desktop,USA
USR009070,108.1,7.6,21.3,27.6,45.5,58.2,335,48,90,290,49,302,2,Tablet,Germany
USR009071,245.8,6.3,2.9,21.8,25.2,84.6,690,29,68,388,46,100,255,Mobile,Brazil
USR009072,12.1,4.2,3.1,58.7,10.7,69.7,95,33,46,94,1,2115,73,Mobile,Australia
USR009073,1.0,4.1,17.2,21.7,10.1,29.4,545,5,73,307,78,1707,114,Desktop,UK
USR009074,14.8,4.8,13.7,22.8,12.0,93.7,243,28,78,384,14,683,257,Mobile,USA
USR009075,23.9,12.7,2.4,167.7,1.3,53.7,130,15,32,394,88,2055,156,Mobile,Australia
USR009076,96.7,13.5,13.9,6.5,10.9,91.7,115,14,13,140,61,1535,240,Mobile,Brazil
USR009077,14.7,1.4,0.6,30.2,12.4,40.3,626,23,31,259,1,1290,267,Mobile,Australia
USR009078,70.1,4.6,11.3,6.9,17.1,49.4,153,36,59,436,35,2027,201,Mobile,Japan
USR009079,32.4,6.3,12.6,149.5,3.9,93.4,130,4,20,71,66,411,347,Mobile,Japan
USR009080,128.7,4.5,0.6,23.5,8.4,26.3,348,30,33,115,60,1314,74,Tablet,Japan
USR009081,16.3,5.5,3.4,4.9,18.7,74.8,97,9,5,358,27,3130,252,Mobile,Japan
USR009082,40.2,3.6,4.0,6.6,0.4,48.5,97,20,29,87,2,174,157,Mobile,Australia
USR009083,50.6,1.8,0.8,90.5,1.1,91.0,4,45,14,14,87,767,205,Mobile,Brazil
USR009084,7.4,11.3,0.2,14.8,2.2,75.7,170,15,22,276,58,1429,270,Mobile,Germany
USR009085,174.6,0.0,1.8,53.6,0.7,44.6,5,6,16,140,2,50,90,Desktop,Brazil
USR009086,166.0,1.8,3.6,1.4,0.7,89.5,315,39,70,335,29,1361,111,Tablet,USA
USR009087,79.9,14.9,3.7,19.2,0.7,95.0,133,0,69,455,94,3233,61,Mobile,UK
USR009088,28.0,2.6,14.5,4.5,1.8,22.1,241,12,49,68,86,2182,75,Mobile,Brazil
USR009089,14.2,8.3,0.8,8.0,2.1,85.2,87,15,87,413,81,585,236,Mobile,Germany
USR009090,7.6,2.9,25.7,163.2,4.7,70.0,77,28,24,89,30,3585,283,Mobile,India
USR009091,108.0,8.9,28.1,21.4,0.1,61.3,107,12,89,114,95,2825,257,Mobile,USA
USR009092,69.7,8.8,1.5,11.4,6.1,26.3,53,42,76,353,87,1313,21,Mobile,India
USR009093,29.6,2.6,11.6,135.9,17.2,72.7,345,19,41,296,6,2993,211,Desktop,USA
USR009094,49.1,1.4,1.6,60.8,12.6,53.1,182,16,19,252,87,557,345,Mobile,UK
USR009095,39.8,11.3,0.2,6.2,9.9,87.1,114,14,52,127,10,1051,182,Tablet,Germany
USR009096,149.5,3.6,0.7,106.8,3.3,53.2,26,45,10,224,60,3500,46,Desktop,Brazil
USR009097,97.9,3.2,4.4,0.3,10.1,26.7,2,42,71,383,30,3212,79,Desktop,Australia
USR009098,47.7,2.1,10.6,34.1,10.6,81.7,89,26,48,422,50,2807,287,Mobile,USA
USR009099,32.4,9.4,0.2,27.4,7.0,92.6,10,30,97,79,20,1319,301,Mobile,Germany
USR009100,47.5,0.8,3.0,21.2,13.6,61.4,44,41,79,486,62,1915,349,Desktop,Australia
USR009101,52.7,1.6,7.1,7.8,11.6,81.5,74,49,63,116,9,2192,73,Desktop,Australia
USR009102,161.3,2.7,1.1,37.7,16.8,57.0,49,34,2,75,94,1618,21,Mobile,UK
USR009103,33.0,3.3,14.0,19.3,2.4,91.6,188,47,55,240,51,379,281,Mobile,India
USR009104,37.3,5.1,2.5,18.5,0.7,74.8,127,35,38,16,34,335,296,Mobile,Brazil
USR009105,28.7,9.3,12.1,36.3,6.9,84.5,294,41,89,379,78,2806,8,Mobile,Australia
USR009106,10.2,2.5,2.6,25.7,4.4,27.3,0,44,42,456,11,2719,168,Desktop,India
USR009107,16.7,16.8,3.0,145.0,14.8,46.3,70,14,34,235,83,2291,107,Mobile,Japan
USR009108,35.1,0.3,15.3,144.1,4.2,47.0,134,48,33,385,42,596,116,Mobile,Germany
USR009109,189.6,3.4,2.2,36.3,1.2,46.8,498,2,93,33,55,2500,15,Mobile,UK
USR009110,59.7,8.9,2.6,15.4,5.0,75.2,50,4,74,112,90,971,206,Mobile,Brazil
USR009111,77.4,7.2,10.4,41.3,1.4,41.9,17,48,81,229,67,1370,9,Mobile,India
USR009112,12.8,0.7,6.0,72.3,11.2,84.7,116,5,99,332,46,3459,30,Mobile,UK
USR009113,51.3,3.4,2.0,42.0,0.5,23.9,128,9,37,140,64,1213,134,Desktop,Japan
USR009114,69.4,6.0,1.0,49.3,18.4,66.9,543,9,5,94,64,2503,18,Mobile,Brazil
USR009115,143.0,1.5,2.7,82.5,8.2,92.5,130,47,80,78,72,2061,349,Mobile,UK
USR009116,6.6,5.3,2.1,3.6,6.0,35.8,7,4,31,239,6,1706,230,Mobile,UK
USR009117,38.5,2.5,0.8,6.8,14.4,89.7,367,6,72,326,94,3574,25,Mobile,UK
USR009118,1.2,2.9,0.4,89.5,20.3,27.3,201,17,41,31,40,44,191,Tablet,Brazil
USR009119,153.8,0.3,22.0,55.1,1.8,27.3,24,42,51,298,67,2546,81,Mobile,India
USR009120,13.8,10.2,1.4,4.7,25.8,62.0,4,46,41,376,77,1303,163,Mobile,UK
USR009121,337.8,2.8,10.0,23.3,4.7,80.6,531,3,99,381,31,3373,257,Mobile,India
USR009122,161.3,0.4,0.4,5.1,7.2,39.9,211,31,81,369,99,816,349,Mobile,Germany
USR009123,13.8,6.5,2.0,185.0,0.7,60.4,66,14,48,108,96,2550,328,Mobile,India
USR009124,5.2,3.0,2.7,34.5,11.6,86.9,34,29,55,481,36,189,291,Mobile,Australia
USR009125,52.2,0.0,0.7,134.6,4.4,26.8,49,39,27,472,56,433,27,Mobile,USA
USR009126,28.9,0.9,3.7,18.1,15.7,29.3,187,19,60,217,4,1932,25,Tablet,Brazil
USR009127,272.7,1.2,5.1,15.9,18.2,37.7,305,34,57,402,61,3445,321,Mobile,Australia
USR009128,29.9,0.4,7.7,3.1,26.2,88.5,87,25,46,474,31,1277,165,Mobile,Brazil
USR009129,12.2,19.0,11.7,43.6,1.6,21.9,72,26,15,162,71,3097,45,Tablet,Brazil
USR009130,31.5,0.6,3.2,112.3,0.9,38.5,489,7,23,375,13,2058,279,Mobile,Brazil
USR009131,265.8,3.3,9.4,94.5,11.3,67.0,113,5,58,298,62,1431,248,Mobile,India
USR009132,23.8,0.2,1.0,91.4,16.1,41.8,430,11,26,426,90,3345,303,Mobile,USA
USR009133,1.0,13.2,3.2,1.2,9.8,99.4,222,10,85,84,55,2441,361,Mobile,USA
USR009134,391.8,1.7,0.6,2.6,12.1,74.2,204,24,91,426,7,1934,139,Mobile,USA
USR009135,29.1,8.3,21.8,14.3,0.0,37.3,424,46,33,199,52,2991,223,Mobile,India
USR009136,85.1,3.1,17.8,31.9,6.8,57.3,4,36,25,304,32,776,1,Desktop,Germany
USR009137,22.5,5.0,17.1,75.5,14.6,87.8,20,30,87,442,22,1495,259,Mobile,UK
USR009138,59.0,5.4,1.2,12.3,4.6,39.0,177,40,95,178,9,1097,39,Mobile,India
USR009139,50.9,4.1,4.4,79.6,2.4,56.0,72,9,79,96,63,3310,149,Tablet,Japan
USR009140,15.6,9.5,4.9,5.1,7.2,51.4,149,35,49,475,12,3074,36,Tablet,Brazil
USR009141,14.8,9.3,3.9,47.2,8.0,90.9,116,8,42,251,78,452,231,Mobile,India
USR009142,254.9,0.4,18.3,34.1,12.3,96.6,10,27,78,324,78,161,280,Mobile,Germany
USR009143,130.6,1.6,5.5,49.7,3.1,38.5,38,21,99,398,97,408,314,Mobile,India
USR009144,57.9,1.9,7.7,91.8,15.7,92.5,44,13,44,226,25,910,101,Tablet,Brazil
USR009145,101.0,7.5,12.1,42.6,3.0,67.8,476,6,8,310,54,1833,122,Desktop,Japan
USR009146,101.1,0.6,5.9,62.6,2.9,56.6,95,1,25,117,20,3060,125,Mobile,Brazil
USR009147,155.1,15.5,0.1,87.4,4.0,91.8,103,18,91,280,13,3420,318,Mobile,Japan
USR009148,236.9,4.1,11.9,11.3,5.4,94.3,82,24,11,314,81,1767,208,Tablet,USA
USR009149,17.7,3.5,3.1,38.4,7.4,61.7,25,17,89,270,89,1712,222,Tablet,India
USR009150,1.0,10.4,0.5,15.5,1.3,28.0,74,23,2,424,34,2241,37,Mobile,Brazil
USR009151,32.3,8.4,0.6,29.3,39.6,47.1,95,25,87,390,23,2511,304,Mobile,Germany
USR009152,73.5,8.6,11.5,45.3,8.9,20.9,591,13,64,341,36,521,4,Mobile,Australia
USR009153,78.0,8.6,13.2,9.9,35.5,65.2,298,32,25,445,60,2559,81,Mobile,India
USR009154,15.3,3.9,6.3,62.8,1.4,65.2,10,33,85,455,81,3402,315,Mobile,Brazil
USR009155,55.4,10.5,10.9,38.4,41.2,85.3,175,4,12,347,97,2253,300,Tablet,UK
USR009156,144.7,3.1,1.0,5.0,1.5,25.4,32,36,86,27,73,3118,77,Mobile,Japan
USR009157,160.5,5.5,0.9,131.0,7.6,36.4,362,44,50,185,48,2199,285,Mobile,UK
USR009158,8.0,6.8,6.7,26.5,10.4,25.3,339,0,34,323,80,2564,170,Mobile,USA
USR009159,143.3,5.1,12.6,59.0,14.2,86.3,67,37,55,208,87,2056,190,Mobile,UK
USR009160,25.2,0.6,1.0,102.4,2.1,78.5,277,15,2,447,83,1460,165,Mobile,Brazil
USR009161,40.6,0.3,1.3,155.8,5.7,80.8,172,8,95,431,6,1493,5,Mobile,Australia
USR009162,57.1,1.2,9.5,18.3,0.6,39.9,374,31,55,499,6,1068,251,Mobile,Australia
USR009163,21.6,14.7,8.1,71.8,0.2,69.8,204,22,66,399,88,185,241,Desktop,USA
USR009164,68.9,0.2,6.1,91.8,6.2,68.6,202,20,91,472,19,435,213,Mobile,UK
USR009165,21.9,18.7,6.9,97.2,5.0,97.4,347,27,3,187,60,2678,256,Mobile,USA
USR009166,29.3,0.2,1.4,22.1,2.4,99.4,362,12,60,265,40,3491,288,Mobile,India
USR009167,9.2,4.6,5.7,42.5,17.0,61.7,800,4,41,473,86,699,245,Tablet,Japan
USR009168,16.6,8.1,4.0,61.1,13.2,86.6,370,24,98,287,96,1104,274,Desktop,USA
USR009169,15.4,15.8,3.9,101.8,6.9,27.8,84,28,60,257,20,1894,337,Mobile,Germany
USR009170,79.4,4.0,7.8,32.4,6.2,44.0,417,34,86,204,56,2580,80,Desktop,India
USR009171,135.2,2.3,11.1,69.3,9.3,78.1,163,21,87,35,67,100,225,Mobile,USA
USR009172,67.4,8.1,3.7,58.7,37.2,32.7,78,48,15,223,9,2511,190,Mobile,Brazil
USR009173,40.5,6.4,9.7,3.2,4.9,93.7,142,34,69,496,70,1960,281,Mobile,Australia
USR009174,2.0,14.5,1.6,94.0,18.6,91.2,198,35,99,416,20,247,21,Mobile,Brazil
USR009175,114.3,1.9,37.7,43.4,2.7,53.5,120,0,44,110,80,2831,165,Mobile,Australia
USR009176,85.4,5.6,2.4,43.3,19.6,73.9,74,24,27,456,66,3648,10,Mobile,Brazil
USR009177,120.4,0.5,5.9,45.7,1.3,38.0,61,0,88,177,57,870,82,Desktop,Germany
USR009178,155.5,6.3,5.6,17.0,1.7,32.5,42,16,76,394,57,2011,81,Mobile,Japan
USR009179,7.7,1.8,3.7,186.8,3.0,83.8,114,13,27,372,24,434,319,Mobile,Germany
USR009180,13.9,4.6,0.9,133.5,4.6,61.6,291,25,31,165,12,3550,205,Mobile,Brazil
USR009181,47.9,0.5,8.0,96.1,17.2,24.8,241,26,67,211,42,3603,223,Mobile,Germany
USR009182,96.2,1.5,2.0,5.9,2.8,73.4,242,25,64,364,61,925,74,Desktop,Japan
USR009183,119.1,0.1,11.3,11.5,9.4,85.3,1256,28,59,90,63,1267,190,Mobile,Brazil
USR009184,6.0,5.5,11.0,57.1,7.4,67.0,338,10,45,220,97,2818,120,Mobile,Japan
USR009185,67.7,0.7,12.3,10.2,9.6,94.4,498,35,87,386,95,487,261,Mobile,Germany
USR009186,16.5,2.8,7.0,22.7,2.7,34.5,167,23,25,360,19,2268,186,Mobile,Germany
USR009187,106.0,7.6,27.3,13.8,3.9,21.9,63,45,35,191,56,3241,336,Desktop,India
USR009188,114.8,3.2,12.0,42.3,18.6,41.3,137,30,95,149,64,3074,255,Desktop,Japan
USR009189,4.2,1.5,20.1,4.4,18.4,66.3,29,20,34,322,97,2342,5,Mobile,UK
USR009190,527.9,3.5,3.1,7.2,0.9,22.3,28,11,72,147,65,518,241,Mobile,Japan
USR009191,6.5,2.5,31.4,8.9,12.4,35.5,427,17,69,373,94,3212,303,Mobile,Brazil
USR009192,20.5,4.4,5.8,138.2,4.8,79.3,14,1,74,372,69,1977,157,Desktop,UK
USR009193,35.5,2.2,6.1,14.1,8.0,51.6,475,22,1,206,39,1508,79,Mobile,India
USR009194,3.8,5.1,5.1,3.3,7.4,75.9,343,19,28,484,29,2467,47,Mobile,Brazil
USR009195,48.9,6.1,9.4,39.7,0.8,91.4,111,24,72,251,50,2139,250,Mobile,Australia
USR009196,47.0,2.7,0.9,35.9,5.7,86.8,142,31,58,299,16,671,70,Desktop,Germany
USR009197,14.1,0.6,1.1,3.2,37.9,28.8,196,9,68,273,88,2397,86,Desktop,Japan
USR009198,70.0,1.7,22.9,180.6,21.0,48.0,239,36,7,443,8,3055,279,Mobile,Brazil
USR009199,19.7,3.3,0.6,15.5,6.9,47.8,24,49,37,344,26,566,7,Mobile,Germany
USR009200,256.5,5.4,3.0,52.9,7.7,59.5,350,28,42,352,37,1389,143,Mobile,Japan
USR009201,82.5,4.5,1.8,4.3,19.0,48.5,216,29,4,64,37,1789,58,Tablet,Germany
USR009202,88.5,10.1,0.1,49.9,45.5,84.7,73,5,42,258,38,2097,326,Mobile,USA
USR009203,1.3,6.7,1.0,0.6,3.0,58.4,1,17,58,180,82,2698,352,Mobile,Germany
USR009204,115.0,7.9,5.6,2.6,14.8,57.9,194,8,14,405,35,3449,29,Mobile,India
USR009205,3.6,0.9,0.7,124.8,3.9,63.4,469,38,48,391,93,2217,320,Mobile,USA
USR009206,64.5,10.1,1.2,39.2,0.9,43.2,51,12,52,267,92,895,197,Mobile,Brazil
USR009207,64.0,8.4,0.7,69.9,18.3,59.9,61,31,22,396,93,2639,361,Tablet,Brazil
USR009208,44.5,0.2,1.3,92.6,19.2,66.2,179,42,34,152,72,2623,319,Mobile,India
USR009209,162.7,1.2,15.1,10.7,1.4,51.8,483,30,6,68,96,3576,196,Mobile,USA
USR009210,92.1,4.2,20.8,4.1,5.5,38.1,301,4,63,472,2,2422,209,Mobile,USA
USR009211,7.1,1.0,9.9,118.6,32.6,51.9,88,3,58,469,93,2224,119,Mobile,Germany
USR009212,132.9,2.7,7.0,2.3,15.0,88.5,55,44,43,423,40,1269,332,Mobile,USA
USR009213,32.9,16.8,12.0,27.3,0.8,30.3,354,1,30,491,17,1027,237,Mobile,Japan
USR009214,77.7,6.5,14.1,5.3,4.1,20.9,333,0,70,438,50,1569,43,Tablet,Brazil
USR009215,72.2,1.9,17.3,26.8,2.2,26.3,100,42,69,437,12,1740,105,Desktop,Brazil
USR009216,7.9,5.2,42.8,143.3,19.5,58.2,94,0,36,275,3,1389,250,Desktop,Germany
USR009217,1.3,6.5,4.7,97.1,28.7,75.0,111,46,31,92,25,898,275,Mobile,Japan
USR009218,41.1,3.2,12.1,172.3,8.9,88.1,89,20,92,48,16,731,86,Mobile,UK
USR009219,101.3,13.8,25.9,14.2,17.4,36.6,290,18,46,173,67,2576,339,Desktop,UK
USR009220,183.9,2.2,1.7,10.9,0.2,98.8,29,24,78,290,21,872,175,Mobile,Japan
USR009221,29.3,4.3,3.2,38.1,19.1,89.6,238,36,36,377,90,343,211,Desktop,India
USR009222,43.3,0.8,4.6,29.3,14.4,52.6,253,21,59,310,26,2786,265,Mobile,Germany
USR009223,106.2,2.3,0.0,6.4,7.0,47.6,29,46,13,76,32,1015,90,Mobile,Japan
USR009224,13.6,8.2,4.7,6.2,13.6,78.9,110,0,40,238,66,2132,148,Desktop,UK
USR009225,47.3,12.8,1.4,72.2,11.2,29.0,52,43,13,419,62,2553,11,Mobile,India
USR009226,12.9,0.3,21.6,10.8,5.6,50.1,359,17,54,123,70,940,37,Mobile,USA
USR009227,75.6,0.3,6.2,109.6,16.7,72.8,53,47,63,454,47,2546,140,Mobile,Brazil
USR009228,29.2,1.7,13.7,50.4,3.6,41.8,2,30,35,490,82,3337,124,Mobile,UK
USR009229,73.6,1.3,5.5,0.8,5.1,87.4,56,38,40,284,51,94,230,Mobile,Japan
USR009230,82.7,5.0,2.3,220.0,0.7,47.2,28,7,70,453,3,452,300,Mobile,Germany
USR009231,6.8,8.8,2.7,24.8,7.1,96.3,135,31,61,264,42,3432,320,Tablet,Brazil
USR009232,36.3,1.5,3.3,26.9,0.9,69.4,219,28,37,452,0,99,156,Mobile,Japan
USR009233,2.7,4.4,12.2,4.3,8.6,79.1,1,25,55,268,84,2517,351,Mobile,UK
USR009234,57.4,0.2,0.3,70.5,7.3,25.3,144,49,64,130,49,1084,201,Mobile,Japan
USR009235,54.9,32.1,0.7,65.2,14.7,21.0,25,14,94,268,97,2714,149,Mobile,Australia
USR009236,6.2,1.9,0.8,45.4,25.9,63.4,123,12,92,219,57,505,242,Mobile,India
USR009237,42.9,1.0,6.6,15.2,6.5,99.2,34,38,42,442,69,683,25,Desktop,India
USR009238,176.5,1.9,1.3,10.6,16.3,59.6,390,3,44,261,7,57,333,Mobile,Germany
USR009239,53.1,0.3,17.2,19.7,12.2,93.1,61,5,15,99,6,2439,353,Desktop,Japan
USR009240,20.1,2.8,0.2,87.7,20.3,41.7,133,21,93,4,28,3129,37,Mobile,UK
USR009241,54.4,8.9,5.3,41.1,4.2,24.9,4,42,0,44,33,3431,285,Mobile,Australia
USR009242,50.7,2.5,17.1,32.6,3.1,37.7,786,13,46,113,42,2787,113,Mobile,Australia
USR009243,74.3,0.8,6.8,31.5,2.5,79.1,219,46,75,8,16,135,237,Mobile,Brazil
USR009244,169.1,1.5,8.5,6.6,1.4,53.8,37,48,84,346,37,2996,288,Mobile,Germany
USR009245,40.1,36.2,29.9,63.1,3.3,36.5,297,49,79,373,77,1660,246,Desktop,Germany
USR009246,25.2,31.8,5.3,19.7,2.2,50.8,45,3,24,386,91,707,185,Mobile,Germany
USR009247,25.1,12.4,7.4,31.7,3.4,52.0,206,20,77,280,97,3551,331,Mobile,Australia
USR009248,357.0,16.2,3.9,13.2,15.5,38.2,10,41,99,180,90,528,260,Mobile,Japan
USR009249,36.4,17.5,6.7,59.0,8.9,37.9,299,9,8,467,72,2724,310,Mobile,Japan
USR009250,9.0,2.0,10.2,38.0,0.9,57.0,101,9,23,487,66,2216,139,Mobile,USA
USR009251,38.2,0.9,0.0,27.9,16.3,49.8,68,34,30,226,51,3647,315,Mobile,UK
USR009252,51.4,9.9,24.3,2.9,10.7,91.0,120,14,2,469,47,362,105,Mobile,Japan
USR009253,36.3,6.4,13.3,9.7,3.5,39.0,6,46,45,64,0,3245,102,Mobile,India
