movie_id,budget_usd,marketing_spend_usd,runtime_minutes,num_screens,director_previous_hits,lead_actor_popularity_score,pre_release_imdb_score,release_month,sequel_flag,genre,language,age_rating,opening_weekend_screens,social_media_buzz_score,box_office_revenue_usd
MOV09016,120237153,42077856,134,3146,9,8.71,8.5,4,1,Action,English,G,2397,17.67,382083328
MOV09017,93537427,38877534,159,3622,7,5.55,7.8,6,0,Horror,Spanish,PG,3569,47.48,308584613
MOV09018,191357187,32342322,98,4380,5,4.82,6.7,8,1,Romance,English,PG-13,3711,19.2,493425264
MOV09019,176366985,21046170,81,4041,13,3.51,8.9,4,0,Animation,French,G,3945,8.26,412589360
MOV09020,100504471,16930048,135,3379,2,2.14,7.7,4,1,Thriller,Spanish,PG,1909,83.17,273483138
MOV09021,51599764,12534566,157,3614,7,5.73,5.6,3,1,Thriller,Korean,R,2242,43.75,187424648
MOV09022,188973130,42836057,169,3775,5,3.93,4.2,11,1,Horror,Korean,R,2543,68.83,511158422
MOV09023,123099087,50173670,110,846,0,3.24,8.2,11,0,Sci-Fi,English,PG,737,12.06,352991910
MOV09024,189374233,62104278,101,1581,8,2.53,5.4,8,0,Comedy,French,G,1577,57.97,515695122
MOV09025,196584444,23473360,103,558,10,4.5,5.5,6,1,Thriller,English,G,517,83.01,442918518
MOV09026,100526396,11805111,161,3227,8,6.0,6.5,4,1,Romance,Hindi,PG,2559,89.25,266362626
MOV09027,43307805,6292364,94,2209,8,8.53,8.1,5,1,Animation,Spanish,PG,1750,30.97,146875282
MOV09028,99611056,27546499,144,3058,13,8.38,9.1,2,0,Sci-Fi,Korean,PG,2706,91.24,295367855
MOV09029,152007823,15670710,150,3889,12,8.7,5.2,9,0,Animation,French,PG,2311,49.25,370670938
MOV09030,9946694,3451439,150,4004,11,6.19,8.9,8,1,Action,French,PG,3649,25.43,89856363
MOV09031,46720847,13097480,77,3943,5,6.04,7.3,2,1,Romance,Spanish,G,3427,55.51,180081915
MOV09032,10920226,4124794,113,2754,5,9.15,8.7,8,0,Comedy,English,PG-13,1471,69.13,76232709
MOV09033,190445113,87683332,173,610,12,3.6,8.7,6,1,Comedy,English,R,317,9.15,598113322
MOV09034,174352975,39314226,157,522,3,2.31,6.2,1,0,Comedy,English,G,301,69.66,423057619
MOV09035,84798013,15139991,119,1951,7,1.74,7.7,10,0,Thriller,Korean,PG,1612,75.96,217015849
MOV09036,190231627,45470452,142,4316,8,8.93,9.2,4,0,Sci-Fi,Hindi,PG-13,4216,43.67,508176812
MOV09037,43102512,4348249,105,2463,11,4.35,7.7,5,0,Drama,French,PG,1368,89.71,119397960
MOV09038,121336049,19414553,112,1286,6,5.49,6.5,2,1,Animation,Hindi,R,1034,22.98,303758294
MOV09039,70836714,33676849,171,2207,6,8.23,6.0,10,0,Thriller,Spanish,G,1759,19.85,251348878
MOV09040,11086627,2343750,80,3582,12,4.36,4.8,12,0,Drama,Hindi,G,2095,63.02,71069983
MOV09041,121740847,72697524,82,3119,1,8.81,9.5,5,0,Animation,French,PG,1969,46.5,449241252
MOV09042,36333904,6682377,102,2457,1,3.9,7.6,1,0,Animation,English,PG,1890,42.35,106297236
MOV09043,88035863,43523685,89,4315,11,7.59,5.5,2,1,Drama,English,G,2881,63.05,347100445
MOV09044,112449370,50885840,169,1246,14,7.01,4.4,1,1,Animation,Korean,R,721,37.17,375909632
MOV09045,41888723,10935724,82,1014,9,2.81,8.1,11,0,Animation,Korean,R,724,95.85,118385673
MOV09046,187875544,49856452,128,2691,10,2.12,8.7,2,0,Sci-Fi,Korean,G,1466,90.24,498820668
MOV09047,80406145,30697119,80,3539,1,2.0,6.4,11,0,Sci-Fi,French,G,2796,31.7,257541134
MOV09048,61655240,32442188,103,2265,3,6.86,9.3,11,0,Horror,Korean,PG-13,1296,20.04,225048713
MOV09049,94613659,27730645,108,4092,8,1.12,5.8,2,1,Thriller,Korean,PG-13,3537,18.59,291823407
MOV09050,168645620,22023421,81,3356,4,6.95,8.2,7,1,Drama,Hindi,G,2596,78.1,414521851
MOV09051,91837820,26376702,114,2841,1,8.04,5.4,7,1,Sci-Fi,Hindi,PG,1532,60.87,286665732
MOV09052,189690690,38631711,148,824,3,3.72,5.8,7,0,Horror,Hindi,R,503,54.56,453754980
MOV09053,112089605,63846632,87,2740,6,7.71,7.3,2,0,Action,Korean,G,1958,65.95,394850093
MOV09054,156005030,69989655,136,3862,4,2.49,4.2,3,1,Action,Korean,R,2692,74.09,507094665
MOV09055,113669664,14256032,160,4210,10,9.64,5.2,2,1,Animation,Spanish,R,3842,23.38,316803050
MOV09056,152477814,37584907,159,3990,7,3.09,5.0,5,1,Sci-Fi,Korean,R,3247,97.99,422147727
MOV09057,6313280,789841,139,3007,0,5.4,5.8,3,0,Horror,Korean,G,2836,36.09,43830145
MOV09058,34530980,17783742,115,2519,13,9.82,8.3,10,1,Horror,Korean,R,1953,8.75,171096129
MOV09059,76072709,42079482,116,1571,12,9.16,9.0,6,0,Thriller,Hindi,PG,1032,83.63,287413067
MOV09060,181718380,28373472,140,3678,13,6.94,4.1,6,0,Sci-Fi,Korean,PG-13,1897,53.59,450548037
MOV09061,90877422,29093954,167,3835,14,4.32,5.4,11,0,Animation,Hindi,R,2322,2.78,274755937
MOV09062,108847916,61601568,85,3824,4,7.3,4.1,5,0,Animation,Hindi,PG-13,2404,61.19,396735506
MOV09063,172981849,29857677,175,2062,3,5.14,8.7,2,1,Thriller,French,G,1124,62.39,434237070
MOV09064,25913016,6373352,124,2044,2,1.98,5.1,8,0,Comedy,Korean,PG,1563,67.85,78729635
MOV09065,46940621,11835482,145,2255,6,8.16,8.2,6,1,Thriller,Hindi,G,1846,59.98,172995864
MOV09066,172924269,19891332,109,3729,9,8.84,4.2,2,0,Action,Hindi,R,1958,27.41,416522409
MOV09067,37160254,4389986,168,1025,10,4.67,6.2,12,1,Thriller,Hindi,G,689,99.9,117433316
MOV09068,152112313,87676991,154,1418,0,6.99,6.0,1,1,Action,Korean,PG,728,47.29,523362280
MOV09069,29884951,11522032,153,2576,5,1.27,5.8,6,1,Comedy,Spanish,G,2226,39.42,129087000
MOV09070,7380858,1869749,178,1037,7,2.78,7.1,2,1,Action,Korean,PG,777,1.38,50451368
MOV09071,133764638,38703103,94,2249,1,6.13,6.2,4,1,Action,Korean,PG-13,1902,57.32,379474876
MOV09072,137568604,62926832,102,2690,5,3.47,6.2,12,1,Action,Spanish,PG,2177,49.32,448008282
MOV09073,8031401,2274963,111,1126,10,9.5,5.0,4,1,Action,Korean,PG-13,1043,94.74,64089674
MOV09074,76278047,16314364,77,1340,0,8.53,6.3,9,1,Drama,French,G,1258,32.63,222833815
MOV09075,83493325,12600701,167,2765,12,6.9,8.1,12,0,Sci-Fi,French,R,2155,68.26,224280389
MOV09076,84487487,39241607,133,1092,12,9.99,5.8,11,1,Comedy,Korean,G,798,63.39,297668776
MOV09077,37422127,7120776,175,1212,5,3.19,8.7,10,1,Animation,French,R,1206,79.24,121980962
MOV09078,27913900,3763467,147,566,5,9.27,4.9,10,1,Thriller,Hindi,R,337,79.73,100569284
MOV09079,90233086,28286017,101,1260,4,3.74,8.7,7,1,Action,English,R,1032,1.36,266052385
MOV09080,168459317,20178980,106,2691,6,6.37,7.4,9,1,Romance,Korean,R,2179,86.96,394500495
MOV09081,6408792,3733115,122,1664,13,4.91,6.3,6,0,Thriller,Spanish,PG-13,1628,12.68,60250018
MOV09082,39796474,16461671,120,1869,4,4.99,4.2,1,0,Drama,Hindi,G,1022,6.21,152159014
MOV09083,149823667,26421164,177,964,14,7.86,4.7,11,1,Sci-Fi,Spanish,G,938,80.91,377812224
MOV09084,193520529,36038755,169,595,13,4.13,6.3,10,1,Comedy,Spanish,PG,524,9.39,467125004
MOV09085,10555821,4063085,121,907,7,5.57,8.8,12,1,Thriller,English,R,512,5.46,64225693
MOV09086,85793233,23874787,164,3689,1,2.91,9.3,8,0,Action,French,PG,2204,24.98,249413457
MOV09087,171486820,83536952,114,2353,5,7.87,9.1,4,1,Animation,Spanish,R,1500,52.86,569295672
MOV09088,64989529,24234806,77,4268,4,5.97,5.5,10,0,Action,Korean,PG-13,3578,87.16,228913020
MOV09089,146607163,46425641,149,1303,9,3.3,5.4,8,0,Romance,Korean,PG,1139,91.88,397736727
MOV09090,70032162,40723010,103,1967,1,3.39,8.1,3,0,Animation,Hindi,G,1708,45.88,253328251
MOV09091,164419975,48563828,165,1256,10,3.64,9.2,11,0,Action,Hindi,PG,1037,59.46,435141739
MOV09092,65627603,19708327,132,2505,12,7.29,4.7,6,0,Romance,Spanish,PG,1420,92.47,204457878
MOV09093,177682165,76916159,124,3951,6,6.36,6.1,4,1,Thriller,English,R,2060,77.61,583513973
MOV09094,121551509,61351822,84,3260,3,8.4,8.6,10,0,Horror,French,R,2082,62.58,428748046
MOV09095,63624669,26283827,135,2825,5,6.14,6.7,4,1,Drama,English,R,2260,25.25,229810542
MOV09096,17829282,8010787,173,860,4,3.76,8.6,2,0,Sci-Fi,English,G,581,47.59,65659283
MOV09097,37025578,10606561,135,1893,3,9.67,4.6,11,0,Comedy,Hindi,G,1750,86.05,131211655
MOV09098,106922314,36326687,97,4193,12,8.97,8.3,4,1,Thriller,French,G,3817,31.77,344126069
MOV09099,158724143,31509526,80,711,1,3.51,6.1,1,1,Romance,Spanish,PG,432,15.38,401715100
MOV09100,174286374,76707484,149,1782,12,9.21,7.8,1,0,Thriller,English,R,1478,16.29,535082757
MOV09101,42773155,9013414,134,2199,12,7.48,5.6,5,1,Comedy,Spanish,PG,2012,77.48,147680263
MOV09102,172955165,17404201,101,1620,6,4.73,7.8,1,0,Drama,Hindi,R,1539,17.33,376936529
MOV09103,113804235,64513465,129,1733,4,5.2,7.9,3,0,Romance,Spanish,G,1236,5.45,399217927
MOV09104,111063118,28099815,105,2071,12,5.02,6.3,3,0,Drama,Korean,R,1975,85.57,309309079
MOV09105,149926878,29732901,104,1277,2,8.17,9.3,10,0,Action,French,R,1111,93.45,371311277
MOV09106,181241322,42423766,141,4183,5,2.58,4.0,4,1,Comedy,English,R,2711,98.64,488922110
MOV09107,5171364,1371569,87,2568,7,1.53,7.7,1,0,Action,Hindi,G,1722,37.19,35913662
MOV09108,57748708,19477092,133,1228,10,5.49,9.0,12,0,Drama,Spanish,PG,699,91.04,185990491
MOV09109,28101646,3784612,128,4004,9,3.61,8.7,7,1,Romance,Hindi,R,2761,16.27,114334260
MOV09110,23139420,2923355,178,1115,9,6.08,7.1,4,0,Drama,Korean,PG,760,99.3,74232630
MOV09111,171346097,42229167,95,870,11,9.8,8.9,7,0,Drama,Hindi,R,706,2.68,443429395
MOV09112,33198250,8229283,117,3964,1,7.04,4.6,5,0,Sci-Fi,French,G,2590,35.29,132725227
MOV09113,65354201,10379757,85,3171,10,9.63,7.0,1,1,Sci-Fi,French,G,2252,74.72,208124720
MOV09114,5197739,1571774,141,1742,9,7.59,9.4,11,0,Action,French,G,985,60.59,39133619
MOV09115,78433985,18982148,112,2027,11,1.68,9.5,4,0,Drama,Korean,PG-13,1754,40.58,208727121
MOV09116,172077902,19449582,169,1131,3,9.0,7.7,5,1,Action,French,R,588,8.69,396196848
MOV09117,58338099,31669443,98,1260,2,2.79,4.9,11,0,Action,Korean,PG-13,1101,95.25,190636582
MOV09118,153465795,83333385,125,1346,6,8.78,4.6,12,1,Romance,English,G,792,85.55,530252030
MOV09119,52044565,10647856,150,1447,9,7.74,9.1,12,0,Romance,Korean,PG-13,1433,8.48,156900089
MOV09120,54268246,9846219,135,1619,7,8.55,8.8,4,0,Sci-Fi,Spanish,G,1609,75.5,153422327
MOV09121,159761018,59694126,120,1955,7,3.28,5.7,7,0,Horror,French,G,1949,17.49,459682276
MOV09122,142077362,59015633,117,2735,13,8.27,9.1,1,0,Sci-Fi,Hindi,R,1385,96.39,442241916
MOV09123,125015434,72355342,101,3048,3,6.49,4.7,9,1,Action,Korean,PG-13,1854,7.58,463875346
MOV09124,146263515,42222507,159,3423,14,1.74,5.6,6,0,Sci-Fi,English,G,2658,19.18,410290469
MOV09125,188250369,77013258,163,2922,14,9.0,7.5,12,0,Animation,Spanish,PG-13,2533,77.5,579187822
MOV09126,198140602,106815720,104,2981,9,8.89,4.9,8,0,Drama,English,PG-13,2706,2.69,670219218
MOV09127,5007324,1627264,168,3994,1,6.15,9.4,8,1,Drama,English,PG,2267,87.76,64135774
MOV09128,143421220,23115610,137,1667,5,5.07,5.2,9,0,Animation,Spanish,PG-13,1546,26.84,340638720
MOV09129,29085521,8397677,84,4111,14,4.6,5.3,5,1,Comedy,French,R,3492,86.26,138159997
MOV09130,186190838,31332839,77,3046,2,6.42,6.6,8,0,Horror,Hindi,G,1964,47.69,452261653
MOV09131,141655613,15344098,151,2553,7,8.58,8.3,8,0,Sci-Fi,Spanish,G,1287,6.62,333425066
MOV09132,53658737,25529567,134,1840,2,6.09,4.7,6,0,Horror,French,G,1760,54.47,189145879
MOV09133,118985165,26082958,101,4345,1,2.17,7.7,10,0,Comedy,French,R,2603,72.46,322769053
MOV09134,123947273,12519111,156,1753,12,3.76,4.5,11,1,Drama,Korean,PG-13,1196,53.99,296655701
MOV09135,1393186,747048,119,3693,12,7.01,4.5,8,1,Action,French,G,3416,90.15,66242271
MOV09136,38309922,12331750,136,2018,8,6.82,4.2,5,0,Sci-Fi,Spanish,R,1678,75.55,137761806
MOV09137,75180286,16496805,98,2229,8,5.67,7.0,11,0,Thriller,French,R,1262,13.27,216744101
MOV09138,173731851,40200679,120,3164,8,3.16,6.4,10,1,Animation,Korean,PG,3131,5.56,462586310
MOV09139,161146342,35495535,152,2459,2,3.44,5.7,8,1,Romance,Korean,PG,1622,36.81,423153071
MOV09140,2750093,542533,177,1210,1,5.36,6.9,10,0,Drama,Hindi,G,964,70.7,28863680
MOV09141,23993847,12491511,118,974,13,4.55,6.8,3,1,Comedy,Spanish,G,792,85.85,109001428
MOV09142,140460902,26008557,137,1073,13,3.84,6.6,4,0,Action,Spanish,PG-13,841,86.2,343755684
MOV09143,67027288,25532526,78,3343,3,8.47,4.9,11,1,Drama,Hindi,PG-13,2640,7.72,237987543
MOV09144,154889962,21477061,90,1007,1,5.54,8.9,3,1,Animation,Spanish,R,625,80.72,363059327
MOV09145,48486162,27867939,125,3139,7,5.53,7.4,5,0,Drama,English,PG-13,3076,29.5,195684003
MOV09146,175592559,70527972,148,2722,9,4.85,4.7,5,1,Drama,Korean,PG,2024,91.92,548081925
MOV09147,102270613,56410041,175,4092,0,7.13,5.4,5,1,Sci-Fi,English,PG-13,2333,50.15,390480739
MOV09148,128930043,38542203,165,1191,1,2.58,8.2,12,1,Sci-Fi,French,R,1101,15.99,358419379
MOV09149,69083167,34910213,122,1794,5,9.49,8.3,12,1,Romance,Hindi,PG-13,1028,99.29,268981806
MOV09150,183207638,96518774,139,2197,8,1.94,8.0,2,1,Action,English,PG-13,2045,21.24,606989550
MOV09151,60040836,27106915,143,1287,9,7.39,8.3,9,0,Sci-Fi,French,R,1003,28.1,204743469
MOV09152,21030723,3080448,151,4289,11,7.34,7.3,12,0,Comedy,Spanish,PG,2238,53.32,104181540
MOV09153,54962695,5938171,119,1071,4,2.03,5.6,7,0,Thriller,Spanish,G,601,3.62,124664548
MOV09154,140190792,25834336,77,2733,4,9.94,6.0,12,0,Thriller,French,PG,2655,82.8,362388414
MOV09155,74956984,11921786,91,1086,2,1.31,6.8,8,1,Action,French,G,612,45.75,196053772
MOV09156,18257890,8445530,157,3665,7,4.28,5.4,2,1,Animation,French,R,2907,35.76,102439496
MOV09157,106411220,40277009,111,4150,11,4.82,8.7,10,0,Animation,French,PG,2726,44.56,334412635
MOV09158,74793465,27148190,79,1013,5,8.23,8.1,10,0,Drama,French,G,910,96.95,228875620
MOV09159,97558023,22090419,121,3749,9,1.27,9.4,7,0,Comedy,Hindi,G,3363,49.76,256643417
MOV09160,4612914,817887,118,3201,11,6.01,6.3,3,1,Drama,French,PG,2876,75.54,64681538
MOV09161,127012144,25818264,162,2475,1,2.84,8.8,5,0,Action,Spanish,PG,1494,2.5,321687411
MOV09162,103820394,31160497,107,1055,11,6.15,8.3,7,0,Romance,Spanish,PG-13,902,75.8,295615232
MOV09163,149347998,70204252,95,2209,11,6.82,8.6,12,0,Thriller,Hindi,G,1205,10.39,483326639
MOV09164,52276001,11880155,141,4473,4,1.31,7.8,9,1,Drama,French,G,2407,79.57,170607420
MOV09165,46352453,20826458,142,4475,3,1.61,5.9,10,1,Thriller,Korean,G,3152,91.92,186072219
MOV09166,116996885,40452364,106,794,10,1.77,5.3,1,0,Horror,Spanish,R,634,24.16,325032928
MOV09167,43994381,23876649,98,3802,9,8.67,5.5,6,0,Animation,French,PG,2496,28.44,192118262
MOV09168,32822219,7104608,109,3807,8,9.34,7.1,6,1,Comedy,Korean,G,2484,81.0,147458927
MOV09169,197768355,64359427,92,1616,3,4.94,8.8,2,0,Romance,Korean,PG-13,868,78.69,544087478
MOV09170,40422987,5996038,141,2010,7,8.87,6.5,10,0,Romance,English,G,1201,79.51,127842580
MOV09171,44767020,11978605,177,2591,0,5.29,7.3,9,1,Animation,Korean,G,2085,80.99,161577298
MOV09172,83282305,29435316,128,3086,4,4.61,8.0,5,0,Romance,Korean,G,2593,35.18,259181970
MOV09173,28132673,13120237,100,2307,8,5.78,8.7,9,1,Thriller,Spanish,G,2200,95.08,130572006
MOV09174,153716686,30595547,134,4046,2,8.11,7.6,11,1,Action,Korean,R,2781,89.95,415523830
MOV09175,134128598,28039055,162,2586,10,3.01,7.5,4,1,Action,Korean,G,1598,13.64,353488100
MOV09176,34295260,14259589,139,3956,12,3.72,9.4,12,1,Drama,Spanish,R,3400,5.18,165801028
MOV09177,98142608,28581962,125,4006,5,8.64,8.7,5,0,Drama,English,PG-13,3351,91.88,302003769
MOV09178,141088475,48117862,172,2482,10,9.24,8.0,5,1,Comedy,English,R,1582,22.27,429025279
MOV09179,63345869,32817431,134,2836,9,2.11,8.6,5,0,Sci-Fi,French,R,2508,74.37,221676029
MOV09180,95411179,33350180,133,747,5,7.34,9.5,9,1,Comedy,French,G,448,66.56,294305309
MOV09181,68413407,29161193,150,4133,10,1.09,6.8,1,0,Romance,Korean,PG-13,2785,72.77,239145835
MOV09182,164359725,70409655,91,2906,5,3.22,7.9,8,0,Horror,Korean,R,1809,62.16,506812007
MOV09183,118347671,59387568,159,1961,3,1.62,8.5,7,1,Thriller,French,PG,1617,29.35,401015703
MOV09184,46640965,19545817,95,2318,6,5.64,6.4,1,0,Comedy,French,PG,1728,59.81,166266520
MOV09185,30334810,4016477,141,2756,2,4.09,9.3,2,1,Drama,Korean,PG,2389,53.66,114493057
MOV09186,89599377,24289180,102,2671,5,2.24,6.1,1,0,Sci-Fi,Spanish,PG-13,1479,31.32,249893433
MOV09187,129920407,77258221,163,1474,9,1.0,5.3,4,1,Sci-Fi,Spanish,PG-13,926,35.46,462576980
MOV09188,43655972,8655021,118,2377,4,4.5,7.7,12,1,Comedy,Spanish,R,1765,65.07,142245374
MOV09189,166105527,65340024,144,4332,2,3.65,4.4,10,1,Horror,French,PG,2288,83.74,516894703
MOV09190,77478743,40402864,136,902,1,1.42,4.7,9,0,Comedy,English,PG,780,59.84,242822604
MOV09191,50440613,19837247,116,783,11,8.67,9.3,1,1,Action,French,G,501,44.32,183104784
MOV09192,141641569,40528628,168,3210,14,4.7,5.5,3,0,Sci-Fi,Spanish,PG-13,2574,13.13,396999380
MOV09193,10380814,1454500,170,3123,0,7.97,4.2,11,1,Animation,Hindi,PG,2968,2.79,73371865
MOV09194,20015370,5620965,96,2519,7,4.8,6.6,7,0,Action,Spanish,PG-13,1578,9.69,85560622
MOV09195,59723541,11409212,112,740,0,1.61,8.8,4,0,Animation,Hindi,PG-13,646,7.74,145548046
MOV09196,133506357,77491282,88,666,4,4.55,5.8,6,0,Thriller,Spanish,PG-13,543,17.31,457021844
MOV09197,70766167,32376648,172,2275,4,8.98,6.3,7,1,Horror,Spanish,PG,1341,90.48,264356883
MOV09198,196971345,93500638,100,1060,0,1.07,4.9,12,1,Horror,Hindi,R,918,15.93,609014949
MOV09199,128533611,40871713,114,4270,8,9.06,5.9,6,0,Animation,Spanish,PG,2265,20.13,397564158
MOV09200,134714763,20878419,128,2695,4,6.91,9.3,8,0,Drama,Hindi,G,2046,61.66,329052517
MOV09201,94656376,22088845,87,1200,8,9.96,8.8,2,0,Animation,Hindi,R,671,54.35,254825269
MOV09202,76433322,17568623,168,3170,10,9.25,8.1,1,1,Comedy,French,PG-13,2673,83.8,254894247
MOV09203,44045531,15124780,93,2419,5,8.82,8.3,7,1,Comedy,English,R,1577,23.74,174107464
MOV09204,68774843,22729390,116,764,6,1.34,7.7,3,0,Romance,French,PG-13,689,48.86,189911319
MOV09205,6446342,2041582,115,3048,6,3.52,4.6,4,0,Comedy,English,R,2269,11.8,56215720
MOV09206,119224790,41488883,124,2826,1,4.37,4.6,7,1,Animation,English,PG-13,1526,59.13,368687363
MOV09207,82635284,49044994,177,3296,13,7.3,7.0,2,1,Action,Spanish,G,2633,60.63,340517797
MOV09208,194445537,48451319,77,3450,4,6.84,7.3,7,0,Animation,Hindi,R,1747,84.93,508737523
MOV09209,94251466,38420156,105,2706,1,2.55,9.3,4,0,Romance,English,PG-13,1750,33.7,289919203
MOV09210,109469717,24056394,150,1583,3,7.63,6.5,9,0,Animation,English,G,1004,30.49,284613107
MOV09211,55416105,18470361,89,998,11,2.4,9.0,1,1,Horror,English,R,988,95.28,184087731
MOV09212,120911074,24185191,128,3888,2,5.11,9.4,3,1,Romance,Hindi,G,2418,45.56,331458532
MOV09213,75213491,28513142,127,2110,11,6.21,8.6,8,0,Horror,Korean,G,1768,29.63,232449981
MOV09214,45481116,10574627,119,987,12,8.84,6.2,7,0,Romance,English,G,620,61.01,128511594
MOV09215,37753179,4469767,112,964,10,6.68,8.1,2,1,Action,Hindi,G,520,15.17,116993072
MOV09216,199388090,101216481,178,727,5,9.59,7.0,5,0,Comedy,Hindi,G,386,39.24,641816321
MOV09217,107139345,17584518,152,1165,10,9.95,5.1,7,0,Comedy,Korean,G,1121,46.44,271064062
MOV09218,14114573,4008812,173,1879,14,5.58,4.7,5,0,Action,French,PG,1030,88.45,70519029
MOV09219,118082577,39981438,154,1989,4,1.46,4.4,10,1,Thriller,English,PG-13,1821,72.95,350573679
MOV09220,168268059,53213091,124,3369,0,1.25,5.8,11,1,Romance,Korean,PG,2600,39.73,476455301
MOV09221,60066485,27800744,98,1298,14,8.7,7.8,1,0,Romance,Korean,PG,929,47.05,211948450
MOV09222,22535028,8977691,91,3300,1,5.5,9.0,5,0,Drama,French,R,3295,94.28,105123386
MOV09223,112541703,27874958,92,3798,12,4.3,5.8,10,1,Drama,English,R,3591,83.86,333520170
MOV09224,165109786,20779314,116,3740,6,3.56,6.9,3,1,Romance,Korean,G,2316,12.63,400575832
MOV09225,99097412,47943086,91,3855,8,3.54,6.6,1,0,Romance,Korean,R,3081,36.52,339516965
MOV09226,182830624,50509439,90,4429,0,1.66,4.6,10,1,Thriller,French,G,2564,46.84,505165708
MOV09227,78063521,42533875,159,761,3,3.73,8.2,11,0,Comedy,Korean,PG,607,20.98,264331994
MOV09228,123032413,36605635,162,4373,13,6.8,6.9,4,0,Comedy,Spanish,R,2461,13.76,370009529
MOV09229,87735175,40255469,172,1359,14,4.47,9.0,7,0,Thriller,English,R,1105,32.44,289772779
MOV09230,14924414,8503667,126,863,14,9.53,8.6,7,0,Action,English,PG,851,66.51,81168856
MOV09231,66758489,28410825,110,2546,10,7.01,5.5,2,0,Thriller,French,PG,2013,95.92,220974872
MOV09232,114431992,35101379,165,2530,2,8.78,5.7,2,1,Thriller,Korean,G,1423,97.56,352501448
MOV09233,132308836,50766852,113,4092,11,2.03,7.0,1,0,Sci-Fi,Spanish,R,3682,87.71,406063023
MOV09234,85732542,31868722,155,4432,11,5.05,4.7,2,0,Horror,Spanish,PG,2952,71.37,286683188
MOV09235,135941607,53344848,99,2645,10,1.37,5.4,9,1,Comedy,Spanish,G,1446,8.41,421548412
MOV09236,13377179,2319736,176,1535,12,9.06,8.5,11,0,Romance,Korean,PG,1270,2.57,66426545
MOV09237,19397030,8714211,116,3331,4,2.32,4.8,12,0,Comedy,Hindi,PG,3048,3.35,90794502
MOV09238,186993691,32260457,95,1082,4,8.25,7.0,9,0,Sci-Fi,French,R,802,10.89,435004853
MOV09239,14772237,1585185,142,1426,12,9.31,6.2,7,1,Drama,Hindi,PG-13,1377,46.9,79856057
MOV09240,80040997,33008110,163,3988,11,4.98,5.1,11,1,Horror,French,PG,3354,2.83,291065664
MOV09241,34953257,5538580,133,4072,9,4.5,9.3,3,0,Sci-Fi,English,R,3308,36.18,123885561
MOV09242,132778513,64424907,104,2682,9,6.4,8.5,8,0,Animation,English,PG,1815,95.24,437053975
MOV09243,183240619,97664130,131,2806,10,7.66,5.5,4,1,Action,Korean,G,1840,56.54,629227087
MOV09244,66449071,38033348,107,1415,1,6.81,8.3,5,1,Drama,French,PG-13,907,60.98,254025419
MOV09245,14654424,6334205,177,3064,4,1.01,4.0,10,0,Horror,Hindi,PG-13,2999,49.57,70037416
MOV09246,69994054,23868493,164,2486,3,8.07,5.5,5,1,Drama,English,R,2051,98.18,244845208
MOV09247,157086939,43378072,163,2274,12,2.33,4.6,2,1,Thriller,Korean,PG,1812,17.53,432103881
MOV09248,18007812,6221024,127,3865,0,5.05,6.3,9,1,Sci-Fi,English,PG-13,2551,97.58,114093008
MOV09249,5993899,1169865,90,4418,11,3.54,7.5,6,1,Animation,Hindi,R,2990,47.24,77171712
MOV09250,38677422,10605787,123,4182,0,9.35,4.9,6,0,Horror,French,G,2674,92.61,153526996
MOV09251,16905769,7759160,162,1963,0,5.52,5.3,1,1,Animation,Spanish,R,1135,64.42,95166593
MOV09252,149517113,31205938,79,650,7,5.7,6.2,2,0,Thriller,English,R,623,21.05,367947611
MOV09253,132618707,30771991,177,2004,14,1.69,7.5,4,0,Animation,French,PG,1585,79.82,343017108
MOV09254,147712146,70113656,151,3829,2,9.08,5.7,12,1,Comedy,English,G,3318,14.17,510309324
MOV09255,83519279,15778292,168,1367,8,3.15,7.3,8,0,Thriller,French,PG-13,1008,81.37,218398014
MOV09256,179903419,40108350,134,3720,14,4.73,5.9,8,1,Action,Hindi,PG,1965,4.48,481924087
MOV09257,111485386,12126687,145,3521,9,9.87,5.4,9,1,Drama,Spanish,PG-13,2587,15.13,293853978
MOV09258,192046503,88346346,155,641,1,2.03,8.7,1,1,Romance,English,G,334,36.55,590484232
MOV09259,68403222,27973619,129,2798,8,7.47,6.1,12,0,Action,Korean,R,2722,7.44,233074006
MOV09260,82488646,36888322,165,3505,10,3.34,9.1,11,0,Drama,Korean,PG-13,2353,82.02,283450727
MOV09261,176367062,36536885,109,4317,8,4.78,5.7,12,0,Thriller,English,PG,2490,45.7,457188420
MOV09262,193382652,85801599,143,1406,14,4.76,7.0,8,1,Drama,French,PG-13,862,62.27,604565207
MOV09263,121314310,48305939,116,3191,3,9.39,4.3,4,1,Romance,French,G,3049,11.02,394700020
MOV09264,139938733,39611266,143,1570,3,1.09,7.7,11,0,Drama,English,PG,947,1.69,371028369
MOV09265,145188705,46302551,98,3943,3,4.3,8.4,5,1,Thriller,French,G,2233,98.15,437050320
MOV09266,190519721,73152000,145,593,11,8.67,9.3,10,1,Action,English,PG,479,15.28,565965133
MOV09267,180147154,62447306,145,1260,0,9.19,8.6,5,1,Comedy,Hindi,PG,689,83.17,521511011
MOV09268,2247752,946110,129,855,4,3.8,5.7,11,1,Drama,Spanish,G,629,64.42,41647455
MOV09269,30750575,5857670,88,1031,12,3.18,7.1,7,0,Sci-Fi,French,G,865,80.74,91612364
